ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10019517,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 2 Illuminati Trunks XYTRNK2PCKN234,XYXX,Men,664,5,"Pack of 2 trunks in Navy & Black with contoured front pouch and anti-microbial finish that prevents odours and rashes.

Key Features:

Intellisoft: Our fabric technology makes for the softest, smoothest and comfiest innerwear ever, making you forget you are wearing anything at all. 
Feel: 3Xsofter and 50% more moisture absorbent than regular cotton.
Snug Fit:Fits your form without clinging to your skin and offers fantastic support.
Waistband:Anti-roll microfibre waistband that doesn't leave marks.
Skin Hygiene:Flat-lock seams are smooth on skin so there is no itching, chafing or irritation.",
10032817,HERE&NOW Men Grey Solid Varsity Jacket,HERE&NOW,Men,1329,7,"Grey solid jacket, has a stand collar, 4 pockets, zip closure, long sleeves strap detail, straight hem, and polyester", Grey
10030351,Geox Men Navy Blue & White Woven Design Sneakers,Geox,Men,4499,5,"A pair of round-toe navy blue and white woven design sneakers, has regular styling, lace-up detailLeather upper with colourblocked detailCushioned footbedTextured and patterned outsoleEngineered with waterproof liningWarranty: 6 monthsWarranty provided by brand/manufacturer",Blue
10028333,Park Avenue Men Blue Slim Fit Checked Casual Shirt,Park Avenue,Men,1214,5,"Blue checked casual shirt, has a spread collar, long sleeves, concealed button placket, and curved hem",Blue
10032077,DressBerry Women Blue & Black Colourblocked Hooded Front-Open Sweatshirt,DressBerry,Women,539,5,"Blue, black and off-white colourblocked front-open sweatshirt, has a hood, long sleeves, zip closure, straight hem",Blue
10019827,Carlton London Women Black Solid Top,Carlton London,Women,625,5,"Black solid woven regular top, has a tie-up neck, long sleeves, attached lining", Black
10019593,Carlton London Women Purple Solid Cinched Waist Top,Carlton London,Women,625,5,"Purple solid woven cinched waist top, has a round neck, three-quarter sleeves, button closure", Purple
10028577,Park Avenue Men Charcoal Grey Regular Fit Solid Formal Trousers,Park Avenue,Men,1079,5,"Charcoal grey solid mid-rise formal trousers, has a button closure, four pocketsThe product does not come with the belt", Grey
10029503,Next Look Men Maroon Slim Fit Solid Formal Shirt,Next Look,Men,649,5,"Maroon solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Maroon
10030149,Next Look Men Blue Slim Fit Self Design Formal Shirt,Next Look,Men,649,5,"Blue self-design formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10029167,Geox Men Coffee Brown Solid Leather Formal Slip-Ons,Geox,Men,6299,5,"A pair of coffee brown round-toed formal slip-ons, has slip-on detailLeather upperCushioned footbedTextured and patterned outsole, has a stacked heelWarranty: 6 monthsWarranty provided by brand/ manufacturer", Brown
10030593,Vishudh Women Yellow & Red Printed Kurta with Palazzos,Vishudh,Women,1299,5,"Yellow and red printed kurta with palazzos Yellow and red straight calf length kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slitsYellow and red  Printed palazzos, has elasticated waistband, slip-on closure", Red
10028993,MSC Women Red Solid Open Toe Flats,MSC,Women,749,5,"A pair of red open-toed flats, has regular styling, no back strap detailSynthetic upperCushioned footbedTextured and patterned outsole", Red
10020719,Rocia Women Brown Striped Sandals,Rocia,Women,1592,5,"A pair of brown open toe sandals, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a block heelWarranty: 3 monthsWarranty provided by brand/manufacturer", Brown
10033805,"SHISEIDO 220-Red Lantern VisionAiry Gel Lipstick, 1.6gm",SHISEIDO,Women,2125,3,"Shade name - Red LanternShade No- 220What it isA long-lasting, full-coverage lipstick featuring innovative Triple Gel Technology for high-impact, weightless color. This ultra-sleek lipstick bullet glides on to deliver bold, high-impact color in a single stroke. Available in 28 shades inspired by modern Tokyo. Dermatologist-tested.What it doesUsing revolutionary Triple Gel Technology, this breakthrough formula allows high levels of pigment to converge with water for cushiony, comfortable, weightless color that stays put for six hours.Water Infused: Delivers a cooling sensation upon application.Moisturizing Ingredients: Help keep lips feeling soft and hydrated.Deliver bold, high-impact color in a single strokeWhat's in itTriple Gel Technology: Delivers a sensorial feel, true color payoff, and a weightless on the lips.Water Infused: Delivers a cooling sensation upon application.Moisturizing Ingredients: Help keep lips feeling soft and hydrated.", Red
10031565,HERE&NOW Men Maroon & Black Striped Round Neck T-shirt,HERE&NOW,Men,699,5,"Maroon and black striped T-shirt, has a round neck, short sleeves", Black
10021085,IT Luggage Blue Textured Bubble Spin Cabin Trolley Suitcase,IT luggage,Unisex,5200,6,"Blue textured hard-sided cabin trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted 360 degree-wheelsTwo main compartments secured with a zipOne compartment with zip lining and 2 straps with click clasps, and one zipper compartment on the flapZipepr detail to adjust the depthWarranty: 5 yearsWarranty provided by the brand owner / manufacturer",Blue
10025241,Bering Men Blue Sapphire Crystal Watches 14639-307,BERING,Men,14841,6,"Display: AnalogueMovement: QuartzPower source: SolarDial style: Solid round stainless steel dialFeatures: Reset Time, Date ApertureStrap style: Blue bracelet style, stainless steel strap with a foldover closureWater resistance: 50 mWarranty: 3 yearsWarranty provided by brand/manufacturer",Blue
10019151,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN123,XYXX,Men,967,5,"Pack of 3 Yellow, Black & Blue regular-fit printed boxers with a microfibre waistband and pockets on both sides.Key Features:Intelli Ease:Our Intelli Ease fabric technology makes for the most luxurious comfort wear that guarantees unmatched lightness, softness and breathability. Fit: Relaxed fit for everyday wear.Functionality: Dual side pockets to keep important belongings and a concealed button placket.Waistband:Soft, Anti-roll, microfibre waistband on the inside with comfort stretch that won't leave any marks.Skin Hygiene:Enhanced with antimicrobial finish to prevent unpleasant odours and rashes..",
10027587,Park Avenue Men Lime Green Slim Fit Solid Formal Shirt,Park Avenue,Men,1599,5,"Lime Green solid formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Green
10028859,Park Avenue Men Blue Regular Fit Mid-Rise Clean Look Jeans,Park Avenue,Men,1259,5,"Blue dark wash five-pocket mid-rise jeans, clean look with no fade, has a button and zip closure, waistband with belt loops",Blue
10029129,Geox Women Black Solid Ballerinas,Geox,Women,3999,5,"A pair of black and gunmetal-toned square-toe ballerinas, has regular styling, slip-on detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 6 monthsWarranty provided by Brand Owner / Manufacturer", Black
10020329,Park Avenue Men Blue Solid Regular-Fit Single-Breasted Suit,Park Avenue,Men,4049,5,"Blue solid party suitBlue solid regular-fit blazer, has a notched lapel, single-breasted with double-button closure, long sleeves, two flap pockets, one welt pocket, and a double-vented back hemA pair of blue solid mid-rise trousers, has a waistband with belt loops, a zip fly with a button closure, two pockets.",Blue
10027717,Park Avenue Men White & Blue Regular Fit Printed Formal Linen Shirt,Park Avenue,Men,1049,5,"White and Blue printed formal shirt, has a spread collar, short sleeves, button placket, straight hem, and 1 patch pocket",Blue
10028949,MSC Women Beige Solid Open Toe Flats,MSC,Women,649,5,"A pair of beige open-toed flats, has mid-top styling, buckle detailSynthetic upperCushioned footbedTextured and patterned outsole", Beige
10021491,Bitiya by Bhama Girls Yellow Solid Shirt Dress,Bitiya by Bhama,Girls,599,5,"Yellow solid woven shirt dress, has a mandarin collar, short sleeves, button closure,, flared hem, embroidered detailing", Yellow
10024945,Parx Men Black Solid Regular-Fit Single-Breasted Suit,Parx,Men,3599,5,"Black solid party suitBlack solid regular-fit blazer, has a notched lapel, single-breasted with double-button closure, long sleeves, two flap pockets, one welt pocket, and a double-vented back hemA pair of black solid mid-rise trousers, has a waistband with belt loops, a zip fly with a button closure, two pockets.Comes with a pocket square", Black
10032637,HERE&NOW Women Black Solid Detachable Hooded Padded Jacket,HERE&NOW,Women,1299,8,"Black solid jacket, has a detachable hooded, 2 pockets, zip closure, long sleeves, straight hem, and polyesterThe product comes with two accessories", Black
10019655,Carlton London Women Black Solid Semi Sheer Maxi Dress,Carlton London,Women,898,5,"Black solid woven maxi dress with lace inserts detailing, has a round neck, three-quarter sleeves, concealed zip closure, an attached lining, and straight hem", Black
10027787,Park Avenue Men Yellow & White Slim Fit Checked Casual Shirt,Park Avenue,Men,1349,5,"Yellow and White checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", Yellow
10020323,Park Avenue Men Blue Solid Regular-Fit Single-Breasted Suit,Park Avenue,Men,6299,5,"Blue solid formal suitBlue solid regular-fit blazer, has a notched lapel, single-breasted with double-button closure, long sleeves, two flap pockets, one welt pocket, and a double-vented back hemA pair of blue solid mid-rise trousers, has a waistband with belt loops, a zip fly with a button closure, two pockets.",Blue
10019883,Carlton London Women Green & Black Regular Fit Striped Parallel Trousers,Carlton London,Women,715,5,Green and Black striped high-rise parallel trousers with tie-up detail and zip closure, Green
10029325,Geox Men Navy Blue Suede Tassel Loafers,Geox,Men,5999,5,"A pair of round-toe navy blue tassel loafers, has regular styling, slip-on detailSuede upperCushioned footbedTextured and patterned outsole, has a stacked heelWarranty: 6 monthsWarranty provided by brand/manufacturer",Blue
10029157,Geox Men Black Solid Leather Boat Shoes,Geox,Men,4499,5,"A pair of square toe black solid boat shoes, has regular styling, slip-on with tie-up detailLeather upperCushioned footbedTextured and patterned outsoleEngineered with waterproof lining Warranty: 6 monthsWarranty provided by brand/manufacturer", Black
10033817,SHISEIDO 02 Chiyoko Minimalist Whipped Powder Blush 5 g,SHISEIDO,Women,2250,4,"Shade No: 02Shade Name: Chiyoko What it isThis air-whipped cream blush transforms into a long-lasting, weightless, breathable powder with a soft matte finishWhat it doesThis blush uses breakthrough AirFusion Technology to blend effortlessly across skin. The mousse-like texture transforms into an ultra-thin, featherweight powder with a soft matte finish that lasts eight hours. Available in six vivid shades inspired by the House of SHISEIDO's muses and collaborators of the past and present.",
10030195,Next Look Men Blue Regular Fit Printed Formal Shirt,Next Look,Men,699,5,"Blue printed formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue
10032845,HERE&NOW Women White Animal Printed Bomber Jacket,HERE&NOW,Women,1049,7,"White and Black animal printed bomber jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining.", White
10030221,Next Look Men Blue Printed Polo Collar T-shirt,Next Look,Men,503,5,"Blue printed T-shirt, has a polo collar, and short sleeves",Blue
1003485,Nike Women Black & Red Magistax Finale Indoor Football Shoes,Nike,Women,3118,5,"A pair of black and red indoor football shoes, has central lace-upsSynthetic leather upperCushioned footbedMidsole with LunarLon technologyTextured outsole with patterned grooves, provides zonal stabilityWarranty: 6 months against manufacturing defects (not valid on products with more than 20% discount)", Red
10035881,MSC Women Grey Solid Open Toe Flats,MSC,Women,649,5,"A pair of grey open-toed flats, has regular styling, buckle  detailSynthetic upperCushioned footbedTextured and patterned outsole", Grey
10019281,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 3 Illuminati Briefs XYBRF3PCKN351,XYXX,Men,889,5,"Pack of 3 briefs in Navy & Black with contoured front pouch and anti-microbial finish that prevents odours and rashes.

Key Features:

Intellisoft: Our fabric technology makes for the softest, smoothest and comfiest innerwear ever, making you forget you are wearing anything at all. 
Feel: 3Xsofter and 50% more moisture absorbent than regular cotton.
Snug Fit:Fits your form without clinging to your skin and offers fantastic support.
Waistband:Anti-roll microfibre waistband that doesn't leave marks.
Skin Hygiene:Flat-lock seams are smooth on skin so there is no itching, chafing or irritation.",
